date,user_id,username,language,tweet,hashtags,nlikes,nreplies,nretweets,reply_to
2022-02-27 22:18:13,1497773196837376004,ProReselling,en,"Each year America 🇺🇸 hosts an estimated 9,000,000 garage sales. That’s 173,000+ every weekend.  What are you waiting for? #resell #hustle #resellerlife #ebay #mercari #etsy #Depop #poshmark  https://t.co/yYGXY9i8Qp","['resell', 'hustle', 'resellerlife', 'ebay', 'mercari', 'etsy', 'depop', 'poshmark']",1,0,0,[]
2022-02-27 20:18:19,1496374439818436611,PhoenixDelight_,en,"Or, you could pay for the clothes that have been on me. They'll get closer to me than you ever will 👈 DM me for my #depop  https://t.co/XjTI5x3gvt",['depop'],0,2,0,[]
2022-02-27 18:21:28,1481427521040232453,piscesluvrr69,und,#depop,['depop'],0,0,0,[]
2022-02-27 17:46:41,1227826996027236353,blurosec,en, https://t.co/PnuOHOoCHM  I’m selling my Michael Kors dresses on Depop!   #fashion #michaelkors #depop #selling  https://t.co/kzHFWa4Lu4,"['fashion', 'michaelkors', 'depop', 'selling']",0,0,0,[]
2022-02-27 16:54:04,157953351,idanieladasilva,und, https://t.co/agm1IHkElW  #depopuk #depop #vintage #y2k #2000s,"['depopuk', 'depop', 'vintage', 'y2k', '2000s']",0,0,0,[]
2022-02-27 15:40:16,1260194445309468673,Vixenvicious1,en,Polymer clay earrings on sale @ Depop  Only £2.50 + free shipping 💕  Link in bio 🦊  Tags: #smallbusiness #welshbusiness #polymerclay #earrings #depop #clayearrings #depopseller  https://t.co/SYMBt4Nl5k,"['smallbusiness', 'welshbusiness', 'polymerclay', 'earrings', 'depop', 'clayearrings', 'depopseller']",1,0,0,[]
2022-02-27 15:37:31,1260194445309468673,Vixenvicious1,en,All polymer clay earrings @ £2.50  Only on Depop!  Link in bio 💕  Tags: #polymerclay #depop #SmallBusinesses #welshbusiness #clayearrings #resin  https://t.co/ttz7mwWALH,"['polymerclay', 'depop', 'smallbusinesses', 'welshbusiness', 'clayearrings', 'resin']",1,0,1,[]
2022-02-27 14:53:07,19741858,notwaving,en,"Please help me declutter my life!! Comics, cute stuff, collectables Hello Kitty, clothes, Lazy Oaf, makeup and more at my Depop store!! #Depop #DepopUK    https://t.co/uulh5oUpoC","['depop', 'depopuk']",0,1,0,[]
2022-02-27 14:35:35,1462473713388068875,Brianna26307587,und,#depop,['depop'],0,0,0,[]
2022-02-27 13:26:26,1002669162517262341,JohnCordBooks2,en,Ukraine #Ukraine #Russia &amp; #Agenda2030 &amp; FAKE #RESET by monopolizers is #Fascist BS. #NWO #imperialism wants 2 #IGNITE #worldwar3 #depop over #NoWar  #Why?   #JFK WARNS OF #GLOBAL #FASCISM / 25 #NEWWORLDORDER #GOALS / FAKE #OPPOSITION #MEDIA #MONOPOLY   https://t.co/OQA6ewkfMe,"['ukraine', 'russia', 'agenda2030', 'reset', 'fascist', 'nwo', 'imperialism', 'ignite', 'worldwar3', 'depop', 'nowar', 'why', 'jfk', 'global', 'fascism', 'newworldorder', 'goals', 'opposition', 'media', 'monopoly']",0,1,1,[]
2022-02-27 13:08:23,1063529580638683138,lewnair,en, https://t.co/LovjOQfpuv selling a lot of stuff on #depop if anyone wants to buy stuff :D  i post new stuff almost every week  https://t.co/HIc8rM2RnA,['depop'],0,0,0,[]
